n_tokens_title,n_non_stop_words,n_non_stop_unique_tokens,average_token_length,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares,n_tokens_content,n_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,num_keywords
10.0,0.999999998195,0.725631767643,4.65628356606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.224697537376,0.0333412943394,0.0334062610105,0.0333352999791,0.675219607295,0.447411358483,0.107975675119,0.0408163265306,0.016111707841,0.716981132075,0.283018867925,0.331160287081,0.0333333333333,1.0,-0.32671957672,-0.7,-0.05,0.05,0.0,0.45,0.0,1500,6.837332814685591,0.4152744506975417,3.2188758248682006,2.0794415416798357,2.4849066497880004,0.0,1.9459101490553132
13.0,0.999999996255,0.580524342395,4.33181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0227390232079,0.0224862672875,0.0222619937372,0.542924153409,0.389588562358,0.549206349206,0.291676345335,0.0636363636364,0.0136363636364,0.823529411765,0.176470588235,0.493367346939,0.1,1.0,-0.309259259259,-0.6,-0.155555555556,0.05,0.0,0.45,0.0,1400,6.089044875446846,0.38182334430977777,3.2188758248682006,1.0986122886681098,2.5649493574615367,0.6931471805599453,2.302585092994046
15.0,0.999999998319,0.586554620863,4.22388059701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333349694717,0.49135553411,0.0333346437839,0.408640562603,0.0333342900311,0.477985322985,0.0750337350337,0.0485074626866,0.0373134328358,0.565217391304,0.434782608696,0.411354062604,0.1,1.0,-0.312708333333,-0.8,-0.05,0.3,1.0,0.2,1.0,972,6.9782137426306985,0.3357981547626487,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.9459101490553132
10.0,0.999999997207,0.751396645946,4.43369175627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0210360387944,0.209031651997,0.020155953911,0.594962340762,0.154814014536,0.600565843621,0.0899434156379,0.0465949820789,0.0322580645161,0.590909090909,0.409090909091,0.396153846154,0.1,1.0,-0.28850308642,-0.6,-0.05,0.5,0.0,0.0,0.0,1100,6.326149473155099,0.46262352126707595,1.9459101490553132,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.3978952727983707
15.0,0.999999997076,0.596491226326,4.98238747554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400001840017,0.492134913159,0.0400004647754,0.387864188886,0.0400002491782,0.309686147186,0.0418386672851,0.0195694716243,0.00978473581213,0.666666666667,0.333333333333,0.215124458874,0.0625,0.4,-0.213333333333,-0.5,-0.125,0.2,-0.166666666667,0.3,0.166666666667,1200,6.238324625039508,0.4153872298882128,3.6635616461296463,1.0986122886681098,3.258096538021482,0.6931471805599453,1.791759469228055
12.0,0.999999994382,0.803370782004,4.74121405751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333366685697,0.0333365846212,0.86665538856,0.033335291213,0.0333360670359,0.323333333333,0.0520833333333,0.0223642172524,0.0255591054313,0.466666666667,0.533333333333,0.351428571429,0.1,1.0,-0.163541666667,-0.5,-0.05,0.0,0.0,0.5,0.0,845,5.749392985908253,0.4814510138289482,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,1.9459101490553132
10.0,0.9999999967,0.709570954754,4.63249516441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666669683176,0.0666667158482,0.733325425845,0.0666669427254,0.066673947264,0.507610883269,0.138531698565,0.0406189555126,0.0212765957447,0.65625,0.34375,0.417640692641,0.1,0.8,-0.290909090909,-0.8,-0.05,0.0,0.0,0.5,0.0,1100,6.249975242259483,0.4305872015407108,2.5649493574615367,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906
11.0,0.999999996711,0.753289471206,5.03887688985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222381564429,0.0223190727861,0.729007698572,0.0222487811703,0.204186291029,0.450974777537,0.0918147246272,0.0453563714903,0.0280777537797,0.617647058824,0.382352941176,0.329650587508,0.05,0.8,-0.210042735043,-0.4,-0.05,0.7,-0.4,0.2,0.4,1100,6.139884552226255,0.47595119934898533,2.0794415416798357,0.0,0.6931471805599453,0.0,2.302585092994046
10.0,0.999999994475,0.74585634947,5.16549295775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400002375933,0.0400001787369,0.839997268813,0.0400001832562,0.0400021316006,0.301388888889,-0.0680555555556,0.0176056338028,0.0140845070423,0.555555555556,0.444444444444,0.153333333333,0.0333333333333,0.5,-0.463888888889,-0.8,-0.1,0.288888888889,-0.155555555556,0.211111111111,0.155555555556,3000,5.652489180268651,0.48238059078306494,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.791759469228055
10.0,0.999999992806,0.762589922571,4.94782608696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.543939944819,0.0250020043526,0.0251605072829,0.0258889198914,0.380008623655,0.49816017316,0.189968885281,0.0434782608696,0.0,1.0,0.0,0.30395021645,0.136363636364,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1500,5.442417710521793,0.4824800573819637,1.3862943611198906,0.0,0.6931471805599453,0.0,2.1972245773362196
12.0,0.999999997653,0.589201876551,4.98300283286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344964148835,0.0333370401968,0.554590545612,0.033516355466,0.0335919098899,0.334363876864,0.109121572872,0.0623229461756,0.00849858356941,0.88,0.12,0.19728699331,0.0333333333333,0.6,-0.2,-0.25,-0.125,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333,2800,6.561030665896573,0.3656346848727415,2.8903717578961645,2.4849066497880004,1.3862943611198906,0.6931471805599453,1.9459101490553132
10.0,0.999999991304,0.730434776257,4.45029239766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.308426127173,0.0400258931689,0.040001851938,0.571545913715,0.0400002140047,0.310335497835,-0.0594985569986,0.0409356725146,0.0409356725146,0.5,0.5,0.183766233766,0.05,0.5,-0.377976190476,-0.5,-0.2,0.0,0.0,0.5,0.0,217,5.147494476813453,0.530628248488641,1.3862943611198906,0.6931471805599453,0.0,0.0,1.791759469228055
10.0,0.999999996997,0.669669667659,4.78473581213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0500001620387,0.0500000407313,0.799996138794,0.0500001416796,0.0500035167559,0.407884399551,0.163383838384,0.0313111545988,0.0117416829746,0.727272727273,0.272727272727,0.371022727273,0.1,0.8,-0.154166666667,-0.2,-0.1,0.5,0.3,0.0,0.3,2100,6.238324625039508,0.43883424857363595,2.4849066497880004,2.0794415416798357,1.0986122886681098,1.0986122886681098,1.6094379124341003
10.0,0.999999991803,0.590163929589,5.20571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250007277572,0.307262528941,0.0250004240442,0.519580084638,0.12315623462,0.559722222222,0.327777777778,0.0685714285714,0.0171428571429,0.8,0.2,0.475,0.1,0.8,-0.222222222222,-0.291666666667,-0.125,0.478571428571,0.25,0.0214285714286,0.25,3800,5.170483995038151,0.45983650975952856,1.3862943611198906,1.3862943611198906,2.70805020110221,0.0,2.1972245773362196
10.0,0.999999997442,0.662404090377,4.92966360856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333338250204,0.0333334828902,0.673230540247,0.0333334120223,0.22676873982,0.333138528139,0.0737157287157,0.0152905198777,0.0152905198777,0.5,0.5,0.377428571429,0.16,0.8,-0.134166666667,-0.25,-0.1,0.194444444444,-0.127777777778,0.305555555556,0.127777777778,944,6.484635235635252,0.39296494483944655,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.9459101490553132
11.0,0.999999997925,0.645228214429,4.82602921647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.615634302077,0.120388292854,0.0200011389928,0.0200009515843,0.223975314492,0.442930094597,0.0850424883758,0.0332005312085,0.00929614873838,0.78125,0.21875,0.345298701299,0.05,1.0,-0.465079365079,-0.8,-0.155555555556,0.0,0.0,0.5,0.0,744,6.625392368007956,0.3973239500816489,2.995732273553991,0.0,0.6931471805599453,0.0,2.3978952727983707
10.0,0.999999993506,0.701298696745,4.66798418972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88569283844,0.0285729917814,0.0285842574057,0.0285782866484,0.0285716257241,0.506933278362,0.177056277056,0.0513833992095,0.0,1.0,0.0,0.330594405594,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1900,5.537334267018537,0.4429614191561648,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,2.0794415416798357
9.0,0.999999993671,0.727848096659,5.07112970711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0500015161492,0.0500005364939,0.550056947656,0.299935159208,0.0500058404931,0.525,0.0571428571429,0.0167364016736,0.00836820083682,0.666666666667,0.333333333333,0.4,0.2,0.5,-0.5,-0.6,-0.4,0.0,0.0,0.5,0.0,1100,5.480638923341991,0.485835092825034,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003
13.0,0.999999995283,0.754716977572,4.83844011142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408311074996,0.490888282055,0.0333359402663,0.0341052660996,0.0333594365823,0.471221139971,0.162202380952,0.050139275766,0.00557103064067,0.9,0.1,0.34246031746,0.1,0.8,-0.175,-0.3,-0.05,0.0,0.0,0.5,0.0,887,5.886104031450156,0.4671505591999273,2.0794415416798357,1.791759469228055,1.0986122886681098,0.0,1.9459101490553132
9.0,0.999999997664,0.679906540468,4.39551357733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.350280335711,0.0200031182543,0.0201516331428,0.147804379158,0.461760533734,0.535597273097,0.297551060051,0.0672963400236,0.012987012987,0.838235294118,0.161764705882,0.498925343662,0.1,1.0,-0.270887445887,-1.0,-0.0714285714286,1.0,0.85,0.5,0.85,809,6.742880635791903,0.3608329537271305,2.4849066497880004,0.0,0.6931471805599453,0.0,2.3978952727983707
9.0,0.99999999505,0.7128712836,4.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150026548558,0.0250092031722,0.025134580447,0.774828784414,0.0250008834089,0.439393939394,0.0494107744108,0.0166666666667,0.01,0.625,0.375,0.340606060606,0.1,0.6,-0.219444444444,-0.6,-0.00833333333333,0.0,0.0,0.5,0.0,1000,5.707110264748875,0.4942606054987901,3.1354942159291497,1.3862943611198906,0.0,3.044522437723423,2.1972245773362196
13.0,0.999999996633,0.666666664422,4.6388308977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.839991519663,0.0400032613314,0.040001925602,0.040001888664,0.0400014047396,0.408333333333,-0.0419562419562,0.0208768267223,0.0313152400835,0.4,0.6,0.461428571429,0.2,0.8,-0.384444444444,-0.8,-0.155555555556,0.594444444444,-0.477777777778,0.0944444444444,0.477777777778,400,6.173786103901937,0.4145847777508844,2.3978952727983707,1.0986122886681098,0.6931471805599453,0.0,1.791759469228055
6.0,0.999999997059,0.635294115779,4.4099378882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.402499550208,0.0250043632755,0.522491668744,0.0250025945527,0.0250018232196,0.510308625615,0.105390641105,0.0372670807453,0.00776397515528,0.827586206897,0.172413793103,0.415056818182,0.1,1.0,-0.336111111111,-0.666666666667,-0.125,0.0,0.0,0.5,0.0,599,6.4692503167957724,0.3593153115481446,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196
9.0,0.999999997396,0.622395831713,4.72961373391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59284571101,0.346547129403,0.0201652844611,0.0200016892066,0.0204401859194,0.467431461286,0.208716355018,0.0586552217454,0.0185979971388,0.759259259259,0.240740740741,0.418541864639,0.0333333333333,1.0,-0.180235042735,-0.5,-0.05,0.427272727273,-0.131818181818,0.0727272727273,0.131818181818,1200,6.551080335043404,0.36998799213300454,2.1972245773362196,1.791759469228055,0.6931471805599453,0.0,2.3978952727983707
9.0,0.999999993902,0.640243898535,5.15891472868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250210034737,0.167650810426,0.02500108999,0.757320580278,0.0250065158321,0.424583333333,0.244583333333,0.0503875968992,0.0077519379845,0.866666666667,0.133333333333,0.432051282051,0.1,1.0,-0.3625,-0.6,-0.125,0.25,0.25,0.25,0.25,906,5.556828061699537,0.43058209131115766,2.3978952727983707,1.0986122886681098,0.0,2.302585092994046,2.1972245773362196
13.0,0.999999991597,0.731092430831,4.74019607843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333336934805,0.0333333883463,0.86666394805,0.0333334056778,0.0333355644452,0.351019283747,0.000426997245179,0.0147058823529,0.0196078431373,0.428571428571,0.571428571429,0.132121212121,0.1,0.16,-0.222916666667,-0.3,-0.125,0.4,-0.3,0.1,0.3,452,5.3230099791384085,0.46188619288531746,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,1.9459101490553132
9.0,0.999999994872,0.75384614998,4.45205479452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237827610484,0.0500098540225,0.0504084405555,0.340604752292,0.321149342646,0.354508547009,0.0928968253968,0.041095890411,0.0109589041096,0.789473684211,0.210526315789,0.262222222222,0.0333333333333,0.6,-0.149107142857,-0.3,-0.0714285714286,0.455555555556,0.0777777777778,0.0444444444444,0.0777777777778,1800,5.902633333401366,0.44617629216788723,2.0794415416798357,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.6094379124341003
11.0,0.999999992701,0.744525542011,4.62337662338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250046636977,0.0250051965635,0.0250043178462,0.0250028961994,0.899982925693,0.254166666667,0.0791666666667,0.012987012987,0.004329004329,0.75,0.25,0.35,0.05,0.5,-0.1,-0.1,-0.1,0.3,0.0,0.2,0.0,4000,5.44673737166631,0.46229858124786066,1.6094379124341003,0.6931471805599453,0.0,0.0,2.1972245773362196
10.0,0.999999997778,0.624444443057,4.77342657343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255683808206,0.0250214903104,0.0250352970929,0.0256444455511,0.898730386225,0.481383712905,0.223766390614,0.041958041958,0.013986013986,0.75,0.25,0.398849206349,0.1,1.0,-0.142222222222,-0.25,-0.05,0.65,0.4,0.15,0.4,5100,6.573680166960646,0.3872041485151653,3.58351893845611,1.791759469228055,0.6931471805599453,0.6931471805599453,2.1972245773362196
9.0,0.999999994118,0.694117642976,4.72661870504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866573319287,0.033351432349,0.0333697788766,0.0333718520201,0.0333336174673,0.348135198135,0.121235431235,0.0359712230216,0.0,1.0,0.0,0.261606060606,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2100,5.631211781821365,0.44311661302423616,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.9459101490553132
7.0,0.999999995595,0.625550658037,5.24595469256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55041190901,0.0400428255745,0.0401837487672,0.329153881774,0.0402076348745,0.53125,0.28984375,0.0355987055016,0.00970873786408,0.785714285714,0.214285714286,0.486363636364,0.2,1.0,-0.1625,-0.2,-0.1,0.0,0.0,0.5,0.0,2100,5.736572297479192,0.46520117383867554,4.060443010546419,1.3862943611198906,0.6931471805599453,0.0,1.791759469228055
10.0,0.999999995192,0.793269226955,4.97994269341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250023961752,0.0250156267711,0.899094498241,0.0250239878286,0.0258634909843,0.438999690785,0.126410791589,0.0515759312321,0.0143266475645,0.782608695652,0.217391304348,0.298358585859,0.1,0.7,-0.34619047619,-0.714285714286,-0.166666666667,0.833333333333,-0.388888888889,0.333333333333,0.388888888889,704,5.857933154483459,0.4773296682214216,2.302585092994046,0.0,0.6931471805599453,0.0,2.1972245773362196
13.0,0.99999999359,0.749999995192,4.56053811659,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250389921973,0.0250323626087,0.025041442239,0.025001354134,0.899885848821,0.275707070707,-0.0085101010101,0.0224215246637,0.0448430493274,0.333333333333,0.666666666667,0.332272727273,0.1,0.8,-0.191666666667,-0.4,-0.1,0.5,0.5,0.0,0.5,4800,5.4116460518550396,0.5007752861215801,2.4849066497880004,0.0,0.0,0.0,2.1972245773362196
9.0,0.999999995349,0.679069764283,4.5773480663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0258109468666,0.151038493073,0.154476555753,0.168992282727,0.49968172158,0.520632798574,0.226515151515,0.060773480663,0.0165745856354,0.785714285714,0.214285714286,0.381129476584,0.136363636364,0.5,-0.141666666667,-0.166666666667,-0.133333333333,0.55,0.183333333333,0.05,0.183333333333,1600,5.8944028342648505,0.45592990089706176,2.5649493574615367,0.6931471805599453,2.4849066497880004,0.0,2.1972245773362196
8.0,0.999999997207,0.759776534191,4.70032051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258386443435,0.025049851872,0.0252637756359,0.560971883718,0.362875844431,0.513571428571,0.0369576719577,0.0336538461538,0.0288461538462,0.538461538462,0.461538461538,0.412494331066,0.1,0.85,-0.318518518519,-1.0,-0.05,0.9,0.2,0.4,0.2,4100,6.437751649736401,0.4345463168314053,3.332204510175204,2.0794415416798357,2.302585092994046,0.6931471805599453,2.1972245773362196
11.0,0.999999988636,0.784090900181,4.70072992701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333351008289,0.0333540781374,0.0333351708441,0.530523318826,0.369452331363,0.520880681818,0.0894412878788,0.0729927007299,0.036496350365,0.666666666667,0.333333333333,0.268939393939,0.1,0.5,-0.211666666667,-0.333333333333,-0.1,0.0962962962963,-0.0185185185185,0.403703703704,0.0185185185185,1800,4.927253685157205,0.5254244201819955,2.0794415416798357,0.6931471805599453,2.0794415416798357,0.0,1.9459101490553132
10.0,0.99999999375,0.699999995625,5.02766798419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0334463916917,0.0333575052052,0.0333549363337,0.357482066145,0.542359100625,0.393614718615,0.201003541913,0.0355731225296,0.0118577075099,0.75,0.25,0.515151515152,0.136363636364,1.0,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.0,0.0,0.5,0.0,547,5.537334267018537,0.46850848668444117,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,1.9459101490553132
13.0,0.999999998377,0.686688310574,4.39962299717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400041667969,0.0417977952819,0.250217563309,0.62797976598,0.0400007086318,0.44188994339,-0.0146134698635,0.0518378887842,0.0537229029218,0.491071428571,0.508928571429,0.436671192444,0.05,1.0,-0.432852965748,-1.0,-0.05,0.4,-0.4,0.1,0.4,567,6.967909201801884,0.4041441036238175,1.791759469228055,1.791759469228055,0.6931471805599453,3.258096538021482,1.791759469228055
12.0,0.999999998066,0.617021275402,4.91133004926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333344374417,0.033334246716,0.866662179033,0.0333338800807,0.0333352567291,0.494700007595,0.0387320574163,0.0283251231527,0.0246305418719,0.53488372093,0.46511627907,0.320988142292,0.1,1.0,-0.240416666667,-0.7,-0.1,0.6,-0.1,0.1,0.1,1100,6.70073110954781,0.38979014155553887,2.9444389791664403,1.3862943611198906,1.0986122886681098,0.0,1.9459101490553132
9.0,0.999999993421,0.749999995066,4.38059701493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0222231252411,0.68868264819,0.0222235385858,0.0223302099407,0.244540478042,0.544696969697,-0.0435606060606,0.0298507462687,0.0335820895522,0.470588235294,0.529411764706,0.320833333333,0.1,0.8,-0.369444444444,-0.4,-0.125,0.4,-0.4,0.1,0.4,662,5.594711379601839,0.45575160515708674,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,2.302585092994046
10.0,0.999999997481,0.682619645636,4.60850439883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.315283188725,0.180260952706,0.0288797044225,0.0285732870614,0.447002867085,0.498401360544,0.00454081632653,0.0175953079179,0.0175953079179,0.5,0.5,0.320833333333,0.1,0.5,-0.307589285714,-0.8,-0.1,0.0,0.0,0.5,0.0,1900,6.52649485957079,0.39700944918362063,2.4849066497880004,1.6094379124341003,0.6931471805599453,0.0,2.0794415416798357
10.0,0.999999993631,0.694267511501,4.24100719424,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222240508868,0.670172224685,0.262176936098,0.0229177451092,0.0225090432218,0.491865079365,0.23125,0.0143884892086,0.0,1.0,0.0,0.533928571429,0.285714285714,0.85,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2400,5.631211781821365,0.4260096360691506,2.0794415416798357,1.791759469228055,0.6931471805599453,0.6931471805599453,2.302585092994046
8.0,0.999999996865,0.623824449455,4.88815789474,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200125894741,0.166030900398,0.0200007002912,0.773951643095,0.0200041667408,0.327620545073,0.386215932914,0.0723684210526,0.0197368421053,0.785714285714,0.214285714286,0.712626262626,0.0333333333333,1.0,-0.338580246914,-1.0,-0.05,0.0,0.0,0.5,0.0,2300,6.124683390894205,0.43213335439999234,1.791759469228055,1.0986122886681098,0.6931471805599453,1.9459101490553132,2.3978952727983707
7.0,0.999999998201,0.609712229119,4.88778877888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.71937196241,0.0290428178259,0.0286402683191,0.0285794440044,0.19436550744,0.481034838178,0.253678365286,0.0583058305831,0.01100110011,0.84126984127,0.15873015873,0.440106591522,0.0333333333333,1.0,-0.198333333333,-0.25,-0.1,1.0,0.0,0.5,0.0,2000,6.813444599510896,0.3665261495034088,2.8903717578961645,0.0,0.6931471805599453,0.0,2.0794415416798357
8.0,0.999999997191,0.707865166551,4.91543026706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126478416341,0.156804391757,0.555680461445,0.025210465694,0.135826264763,0.468834078108,0.106122573663,0.0727002967359,0.0356083086053,0.671232876712,0.328767123288,0.405370394911,0.0333333333333,1.0,-0.356770833333,-0.7,-0.1,0.283333333333,0.266666666667,0.216666666667,0.266666666667,3500,6.51471269087253,0.39383412947052276,1.9459101490553132,0.0,0.6931471805599453,0.0,2.1972245773362196
8.0,0.999999997613,0.687350833682,4.79737609329,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586201398241,0.0285911793967,0.328020515846,0.028611580723,0.0285753257931,0.368621933622,0.114779040404,0.0276967930029,0.0160349854227,0.633333333333,0.366666666667,0.327001594896,0.0333333333333,0.7,-0.197095959596,-0.333333333333,-0.1,0.0,0.0,0.5,0.0,3600,6.532334292222349,0.43567888616284745,3.828641396489095,1.0986122886681098,0.6931471805599453,0.0,2.0794415416798357
14.0,0.999999996047,0.703557309472,4.76887871854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285778402764,0.742384877395,0.171449725536,0.029015328185,0.0285722286075,0.434074074074,0.143624338624,0.0389016018307,0.0228832951945,0.62962962963,0.37037037037,0.41974789916,0.1,0.7,-0.342698412698,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,1400,6.082218910376446,0.4162593524473424,2.4849066497880004,1.3862943611198906,1.0986122886681098,0.6931471805599453,2.0794415416798357
13.0,0.999999996364,0.832727269699,4.57446808511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200023975852,0.0201839834915,0.238092471201,0.300810198798,0.420910948924,0.480257936508,0.0880952380952,0.0330969267139,0.0141843971631,0.7,0.3,0.358928571429,0.1,0.5,-0.314583333333,-0.7,-0.1,0.45,0.3,0.05,0.3,1300,6.049733455231958,0.5064683174370176,2.6390573296152584,0.0,0.6931471805599453,0.0,2.3978952727983707
11.0,0.99999999759,0.766265058395,4.51621271077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.839998599458,0.0400004625862,0.0400002556244,0.0400002786923,0.0400004036392,0.519750754296,0.165044273908,0.0389105058366,0.0155642023346,0.714285714286,0.285714285714,0.421886724387,0.0333333333333,1.0,-0.273263888889,-0.5,-0.05,0.0,0.0,0.5,0.0,5200,6.648984550024776,0.40894035009007224,2.302585092994046,0.0,0.6931471805599453,0.0,1.791759469228055
