n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
10.0,921.0,0.526077096909,0.999999998155,0.719557194244,4.0,2.0,0.0,26.0,4.48425624321,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400002399785,0.0400209338238,0.040000103843,0.839978632952,0.040000089403,0.451755035598,-0.0239648849773,0.0586319218241,0.0629750271444,0.482142857143,0.517857142857,0.429171276255,0.05,1.0,-0.440332512315,-1.0,-0.05,0.65,-0.125,0.15,0.125,7800
9.0,956.0,0.516720603542,0.999999998201,0.724820142581,8.0,6.0,21.0,1.0,4.5230125523,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286844323003,0.0250727662383,0.0251592347226,0.896082334608,0.0250012321304,0.455153807419,0.0486407602814,0.0512552301255,0.0251046025105,0.671232876712,0.328767123288,0.329083841329,0.0333333333333,0.7,-0.415500992063,-0.8,-0.05,0.0,0.0,0.5,0.0,1400
11.0,661.0,0.485451760359,0.999999997506,0.640897754013,7.0,6.0,1.0,0.0,4.64296520424,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.704510169037,0.0400042136125,0.0400421849282,0.0400010933649,0.175442339057,0.33670873152,0.108978600016,0.0423600605144,0.0105900151286,0.8,0.2,0.276924860853,0.1,0.6,-0.170238095238,-0.4,-0.125,0.25,0.0681818181818,0.25,0.0681818181818,1100
11.0,202.0,0.654639171883,0.999999991736,0.752066109487,6.0,3.0,1.0,0.0,4.42574257426,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400120655437,0.0400129530972,0.0400088366207,0.436798022895,0.443168121843,0.465476190476,0.117857142857,0.039603960396,0.00990099009901,0.8,0.2,0.34375,0.1,0.7,-0.55,-0.6,-0.5,0.291666666667,0.25,0.208333333333,0.25,17100
10.0,177.0,0.799999995429,0.999999991935,0.919354831296,6.0,2.0,0.0,11.0,5.22033898305,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333342841753,0.03372150686,0.0333334160102,0.866276987388,0.0333338055661,0.508994708995,0.0142857142857,0.0225988700565,0.0225988700565,0.5,0.5,0.425,0.1,1.0,-0.392857142857,-0.7,-0.0714285714286,0.25,-0.166666666667,0.25,0.166666666667,946
8.0,313.0,0.633986926033,0.999999994286,0.834285709518,6.0,3.0,0.0,0.0,4.44408945687,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.311929578697,0.0204781183878,0.0200361240749,0.0207321859917,0.626823992849,0.502371541502,0.117341897233,0.0415335463259,0.0223642172524,0.65,0.35,0.406643356643,0.136363636364,0.7,-0.4125,-0.6,-0.1,0.35,0.2,0.15,0.2,980
13.0,146.0,0.595588230915,0.999999987179,0.717948708744,4.0,2.0,1.0,0.0,4.35616438356,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0402657144441,0.240387927175,0.0401264473986,0.0400006948719,0.63921921611,0.48347107438,0.176859504132,0.0616438356164,0.00684931506849,0.9,0.1,0.23468013468,0.136363636364,0.4,-0.166666666667,-0.166666666667,-0.166666666667,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,4800
9.0,675.0,0.479880774248,0.999999997375,0.666666664917,7.0,0.0,1.0,2.0,4.35407407407,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.566370816652,0.0293048405047,0.188181454301,0.0301777872228,0.185965101319,0.551483405483,0.235668831169,0.0518518518519,0.0103703703704,0.833333333333,0.166666666667,0.44571737786,0.1,1.0,-0.282142857143,-0.6,-0.05,1.0,0.333333333333,0.5,0.333333333333,2300
13.0,366.0,0.428961747462,0.999999995763,0.495762709764,21.0,1.0,1.0,0.0,4.49726775956,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285721979714,0.029096756263,0.0285715638344,0.885187649249,0.028571832682,0.545223922902,0.250630668934,0.0464480874317,0.0109289617486,0.809523809524,0.190476190476,0.437394957983,0.166666666667,1.0,-0.376388888889,-0.625,-0.125,1.0,1.0,0.5,1.0,2800
11.0,933.0,0.44719827538,0.999999998141,0.631970259048,12.0,3.0,1.0,0.0,4.50911039657,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.899993555289,0.0250024920304,0.0250014230297,0.0250014727012,0.0250010569496,0.462872775373,0.1767751924,0.0450160771704,0.0117899249732,0.792452830189,0.207547169811,0.379942279942,0.1,1.0,-0.19816017316,-0.5,-0.05,0.0,0.0,0.5,0.0,2700
11.0,518.0,0.538310411516,0.999999996732,0.725490193708,10.0,4.0,1.0,1.0,4.78571428571,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400018543675,0.839531994674,0.0400802669454,0.0403858612414,0.0400000227719,0.508111577965,0.0519040191834,0.030888030888,0.019305019305,0.615384615385,0.384615384615,0.39710159632,0.0333333333333,1.0,-0.458888888889,-1.0,-0.05,1.0,-1.0,0.5,1.0,1300
11.0,258.0,0.603174600781,0.999999993377,0.774834431955,9.0,2.0,1.0,0.0,4.46899224806,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.508995318853,0.028598184939,0.0286703089919,0.0288689687182,0.404867218497,0.370029239766,0.232761828814,0.0426356589147,0.0077519379845,0.846153846154,0.153846153846,0.453305785124,0.1,0.8,-0.344444444444,-0.388888888889,-0.3,1.0,-0.5,0.5,0.5,1300
8.0,1074.0,0.43342776163,0.999999998415,0.618066560035,4.0,4.0,1.0,0.0,4.66108007449,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0348489627933,0.863664678507,0.0334433150134,0.0336960429615,0.0343470007251,0.503938976542,0.126401619501,0.0614525139665,0.0344506517691,0.640776699029,0.359223300971,0.445229568411,0.05,1.0,-0.362987987988,-1.0,-0.05,0.583333333333,-0.166666666667,0.0833333333333,0.166666666667,1300
12.0,344.0,0.627218933056,0.999999995305,0.760563376711,5.0,3.0,1.0,1.0,5.04360465116,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0500031194153,0.799195942264,0.0501376140411,0.0506633075499,0.0500000167301,0.337719298246,-0.0241228070175,0.0145348837209,0.0116279069767,0.555555555556,0.444444444444,0.241666666667,0.0333333333333,0.5,-0.441666666667,-1.0,-0.1,1.0,-1.0,0.5,1.0,1100
10.0,257.0,0.614785989826,0.999999993289,0.778523484708,5.0,4.0,1.0,0.0,4.6420233463,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0500047253505,0.524892680952,0.324067534559,0.0510350268967,0.0500000322413,0.461051693405,0.110962566845,0.0350194552529,0.011673151751,0.75,0.25,0.331818181818,0.05,0.8,-0.366666666667,-0.7,-0.1,0.0,0.0,0.5,0.0,2000
13.0,511.0,0.483805667037,0.999999996732,0.58496731835,5.0,3.0,6.0,0.0,4.20939334638,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033342244176,0.203928771687,0.0333392537242,0.0333404055537,0.696049324859,0.432809577254,0.11525439581,0.0313111545988,0.0117416829746,0.727272727273,0.272727272727,0.260132575758,0.1,0.5,-0.180092592593,-0.333333333333,-0.1,0.333333333333,0.25,0.166666666667,0.25,1500
7.0,197.0,0.622340422222,0.999999991597,0.756302514653,3.0,3.0,0.0,0.0,4.21827411168,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222224629399,0.022223647825,0.799998910602,0.13333155059,0.0222234280432,0.314191919192,0.0332575757576,0.0203045685279,0.0253807106599,0.444444444444,0.555555555556,0.312215909091,0.0625,0.55,-0.15,-0.3,-0.05,0.0,0.0,0.5,0.0,832
7.0,176.0,0.651428567706,0.999999990741,0.824074066444,5.0,3.0,0.0,0.0,4.81818181818,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0227583717294,0.0232323643653,0.0222369865451,0.0243043922792,0.907467885081,0.546354166667,0.173958333333,0.0625,0.0170454545455,0.785714285714,0.214285714286,0.357575757576,0.0333333333333,0.5,-0.383333333333,-0.625,-0.125,0.0,0.0,0.5,0.0,1300
8.0,256.0,0.624999997559,0.999999992701,0.810218972188,3.0,0.0,1.0,0.0,4.58984375,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333355220498,0.0333535150405,0.365789619762,0.533803778931,0.0337175642172,0.484459858323,0.201165879575,0.0546875,0.01953125,0.736842105263,0.263157894737,0.346474953618,0.1,0.7,-0.116111111111,-0.155555555556,-0.05,0.0,0.0,0.5,0.0,3400
10.0,1260.0,0.397718011086,0.999999998652,0.555256063942,17.0,0.0,1.0,0.0,4.63888888889,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285782988936,0.0285790262856,0.603496656473,0.0285756426214,0.310770375726,0.510138888889,0.180057720058,0.0365079365079,0.0103174603175,0.779661016949,0.220338983051,0.37325428195,0.0333333333333,0.8,-0.212698412698,-0.5,-0.0714285714286,0.125,0.0,0.375,0.0,1400
10.0,244.0,0.636363633609,0.999999994012,0.670658678619,35.0,2.0,10.0,1.0,4.88524590164,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285715488997,0.0285830890407,0.171266234469,0.742898151567,0.028680976024,0.566964285714,0.10625,0.0368852459016,0.0204918032787,0.642857142857,0.357142857143,0.475,0.1,1.0,-0.33,-0.5,-0.125,0.0,0.0,0.5,0.0,5100
10.0,292.0,0.574912889983,0.99999999375,0.749999995313,4.0,1.0,1.0,0.0,4.43835616438,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.309538452061,0.0400039997006,0.040187126117,0.0400016226112,0.57026879951,0.364027777778,0.116306818182,0.0376712328767,0.013698630137,0.733333333333,0.266666666667,0.309366391185,0.1,0.5,-0.135416666667,-0.166666666667,-0.125,0.0,0.0,0.5,0.0,2300
8.0,1041.0,0.464528668159,0.999999998442,0.635514017702,5.0,0.0,1.0,0.0,5.1181556196,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250537080722,0.0250028470197,0.0252392366848,0.0250249765774,0.899679231646,0.487871491804,0.132901040907,0.0480307396734,0.016330451489,0.746268656716,0.253731343284,0.329180519481,0.1,0.9,-0.227696078431,-0.5,-0.1,0.0,0.0,0.5,0.0,2600
12.0,525.0,0.476673427025,0.999999996441,0.615658360798,4.0,2.0,0.0,0.0,4.17142857143,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0693171431252,0.0683451432293,0.411512175138,0.0666997301649,0.384125808343,0.505238095238,0.188888888889,0.0247619047619,0.00761904761905,0.764705882353,0.235294117647,0.525641025641,0.1,1.0,-0.366666666667,-0.7,-0.1,0.0,0.0,0.5,0.0,1600
11.0,1174.0,0.429547395022,0.99999999854,0.613138685236,15.0,13.0,1.0,0.0,4.55706984668,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14936679774,0.0250095772691,0.0250760263221,0.0250449071136,0.775502691555,0.492775200989,0.107477361074,0.0477001703578,0.0161839863714,0.746666666667,0.253333333333,0.34208410637,0.0333333333333,1.0,-0.367105263158,-1.0,-0.0714285714286,0.3,0.2,0.2,0.2,2000
7.0,236.0,0.490566035422,0.999999991597,0.613445372996,4.0,2.0,1.0,0.0,4.50423728814,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.608712796946,0.305570056539,0.0285727105243,0.028572359985,0.0285720760059,0.264,0.032,0.0254237288136,0.0381355932203,0.4,0.6,0.35,0.1,0.6,-0.144444444444,-0.5,-0.1,0.0,0.0,0.5,0.0,1900
10.0,233.0,0.566523602719,0.999999992647,0.720588229996,3.0,1.0,1.0,0.0,4.76824034335,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.242294562224,0.040135708171,0.040289086113,0.0402937729801,0.636986870512,0.334577922078,0.0150162337662,0.0257510729614,0.0257510729614,0.5,0.5,0.178787878788,0.1,0.5,-0.14375,-0.2,-0.025,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1400
10.0,297.0,0.549152540511,0.999999994565,0.652173909499,4.0,1.0,1.0,0.0,4.7138047138,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.596933237737,0.0500730264959,0.0503279299206,0.0503071443954,0.252358661452,0.376185322614,0.0518295196867,0.037037037037,0.010101010101,0.785714285714,0.214285714286,0.162258953168,0.1,0.5,-0.232142857143,-0.5,-0.0714285714286,0.427272727273,0.0681818181818,0.0727272727273,0.0681818181818,1800
8.0,224.0,0.630136983424,0.999999993421,0.71710525844,6.0,2.0,1.0,0.0,5.06696428571,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.799753101284,0.0500480639226,0.0500960754474,0.0501014849803,0.0500012743656,0.26531986532,0.0521885521886,0.0133928571429,0.00892857142857,0.6,0.4,0.278787878788,0.1,0.6,-0.183333333333,-0.2,-0.166666666667,0.0,0.0,0.5,0.0,946
10.0,165.0,0.67272726865,0.999999990741,0.78703702975,4.0,3.0,1.0,0.0,4.88484848485,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.644993950007,0.040042908654,0.0400788583843,0.0400830342147,0.23480124874,0.348538961039,0.0374188311688,0.0242424242424,0.00606060606061,0.8,0.2,0.162215909091,0.0625,0.25,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,1300
9.0,260.0,0.592885373151,0.99999999359,0.743589738823,6.0,0.0,0.0,2.0,5.1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.839998131912,0.0400008199789,0.0400007621809,0.0400001163348,0.0400001695936,0.405769230769,0.216783216783,0.0769230769231,0.0,1.0,0.0,0.316818181818,0.1,0.75,0.0,0.0,0.0,0.5,0.136363636364,0.0,0.136363636364,722
13.0,424.0,0.538095236814,0.999999996454,0.666666664303,11.0,2.0,1.0,0.0,5.41745283019,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0344295049224,0.0334221119959,0.865178797832,0.0335267779716,0.0334428072785,0.289176245211,-0.0949233716475,0.0117924528302,0.0353773584906,0.25,0.75,0.25,0.05,0.4,-0.250185185185,-1.0,-0.05,0.0,0.0,0.5,0.0,1200
12.0,227.0,0.590090087432,0.999999994118,0.611764702284,24.0,5.0,10.0,0.0,5.4140969163,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022228586185,0.135358381357,0.133753337656,0.686434468881,0.0222252259201,0.366666666667,0.105208333333,0.0176211453744,0.00881057268722,0.666666666667,0.333333333333,0.379166666667,0.166666666667,0.5,-0.3375,-0.6,-0.075,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,5900
12.0,260.0,0.60077519147,0.999999993289,0.812080531463,7.0,3.0,1.0,0.0,4.38076923077,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285944985304,0.0286741794151,0.0285825818422,0.316474047994,0.597674692219,0.482118807119,0.161811568062,0.0423076923077,0.00384615384615,0.916666666667,0.0833333333333,0.276146202283,0.0333333333333,0.6,-0.125,-0.125,-0.125,0.260606060606,0.0848484848485,0.239393939394,0.0848484848485,1100
9.0,589.0,0.476843909988,0.999999997041,0.647928992166,12.0,8.0,1.0,0.0,4.49915110357,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.170875547847,0.0285809931286,0.0286585510692,0.0286319686958,0.743252939259,0.435141279909,0.0796121514145,0.0390492359932,0.0169779286927,0.69696969697,0.30303030303,0.315920854508,0.0625,0.7,-0.264285714286,-0.75,-0.0714285714286,0.0,0.0,0.5,0.0,2200
8.0,466.0,0.580434781347,0.999999996656,0.739130432311,9.0,0.0,1.0,0.0,4.98283261803,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333581197363,0.0339027382268,0.0333352798909,0.866069469373,0.0333343927729,0.341555258467,0.144084224599,0.0364806866953,0.00214592274678,0.944444444444,0.0555555555556,0.319719251337,0.0625,0.8,-0.4,-0.4,-0.4,0.25,0.03125,0.25,0.03125,1500
9.0,280.0,0.360714284426,0.999999994737,0.389473682161,29.0,1.0,26.0,0.0,4.85,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0400001133974,0.0400165165247,0.0400000144435,0.839973321044,0.0400100345901,0.6,0.310416666667,0.0214285714286,0.0,1.0,0.0,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1400
8.0,178.0,0.580459766779,0.999999990476,0.733333326349,4.0,0.0,1.0,0.0,4.83707865169,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.799911143727,0.0500016533783,0.0500008798307,0.0500009070898,0.0500854159746,0.390972222222,0.0458333333333,0.0393258426966,0.0280898876404,0.583333333333,0.416666666667,0.328571428571,0.1,0.6,-0.27,-0.5,-0.1,0.0,0.0,0.5,0.0,956
15.0,296.0,0.63541666446,0.999999994152,0.824561398687,13.0,8.0,0.0,1.0,4.57432432432,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.332319402117,0.29110553667,0.335584820797,0.0208625077601,0.0201277326555,0.372751322751,0.0642328042328,0.0202702702703,0.0168918918919,0.545454545455,0.454545454545,0.347619047619,0.1,0.8,-0.184444444444,-0.3,-0.05,0.25,0.15,0.25,0.15,2100
9.0,304.0,0.391304346517,0.999999995556,0.404444442647,15.0,3.0,10.0,1.0,4.71052631579,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0222243241884,0.358317821819,0.0222235456703,0.57501111686,0.0222231914624,0.51130952381,0.290476190476,0.0296052631579,0.00328947368421,0.9,0.1,0.398412698413,0.1,0.7,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,2100
12.0,385.0,0.553475934349,0.999999995392,0.732718890633,3.0,1.0,1.0,0.0,4.5038961039,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.346145873072,0.0340704094028,0.261459632993,0.0333360832471,0.324988001284,0.411076986077,0.102242014742,0.0519480519481,0.025974025974,0.666666666667,0.333333333333,0.298189393939,0.05,1.0,-0.417083333333,-1.0,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1800
11.0,222.0,0.666666663492,0.999999992806,0.755395678019,4.0,2.0,1.0,0.0,4.79279279279,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400191518481,0.839582830166,0.0400003213837,0.0403971187348,0.0400005778669,0.459431818182,0.151704545455,0.0540540540541,0.0045045045045,0.923076923077,0.0769230769231,0.261174242424,0.1,0.5,-0.125,-0.125,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6000
7.0,270.0,0.62737642347,0.99999999422,0.734104041999,7.0,5.0,1.0,0.0,4.90740740741,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400237768531,0.839658808453,0.0400031068074,0.0403116274978,0.0400026803883,0.403257575758,0.232727272727,0.0592592592593,0.0037037037037,0.941176470588,0.0588235294118,0.3725,0.16,0.8,-0.25,-0.25,-0.25,0.0,0.0,0.5,0.0,1600
7.0,430.0,0.627551018807,0.999999996377,0.710144924963,41.0,3.0,1.0,0.0,5.0023255814,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.596451905873,0.0201622660658,0.234613688024,0.128768914668,0.0200032253685,0.550757575758,0.191003787879,0.0348837209302,0.0116279069767,0.75,0.25,0.373888888889,0.1,0.8,-0.2875,-0.5,-0.15,0.7,-0.4,0.2,0.4,1700
10.0,310.0,0.469999998433,0.999999995261,0.526066348218,8.0,6.0,5.0,2.0,4.47741935484,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.171524797169,0.0294534599754,0.0285718053203,0.741878113963,0.0285718235726,0.374098124098,0.0481681898349,0.0483870967742,0.0161290322581,0.75,0.25,0.201464646465,0.1,0.6,-0.344285714286,-1.0,-0.0714285714286,0.125,-0.125,0.375,0.125,1500
10.0,348.0,0.567647057154,0.999999995283,0.693396223144,16.0,3.0,1.0,0.0,4.9367816092,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250566545575,0.025085565527,0.0250180496142,0.150009524286,0.774830206015,0.341388888889,0.118194444444,0.0373563218391,0.00862068965517,0.8125,0.1875,0.313461538462,0.1,0.6,-0.27037037037,-0.5,-0.155555555556,0.5,0.5,0.0,0.5,1600
6.0,344.0,0.599406526411,0.999999995614,0.714912277566,7.0,1.0,1.0,0.0,5.21511627907,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.693001959573,0.0333555161307,0.206922764084,0.033381112322,0.0333386478905,0.3672783738,0.136518915867,0.046511627907,0.00581395348837,0.888888888889,0.111111111111,0.235308441558,0.0333333333333,0.5,-0.1125,-0.125,-0.1,0.0,0.0,0.5,0.0,1200
11.0,675.0,0.502242151716,0.999999997326,0.703208554269,9.0,0.0,1.0,0.0,4.75555555556,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.440550037979,0.260265285681,0.0222305365718,0.022295991058,0.25465814871,0.500786822305,0.131137265512,0.0725925925926,0.04,0.644736842105,0.355263157895,0.491009364785,0.05,1.0,-0.312059082892,-1.0,-0.0714285714286,1.0,0.0,0.5,0.0,1300
13.0,147.0,0.734693872553,0.999999988764,0.831460664815,3.0,1.0,0.0,1.0,4.66666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0500002574128,0.050035711734,0.0500000899882,0.799963855133,0.0500000857322,0.539285714286,0.186111111111,0.0748299319728,0.0204081632653,0.785714285714,0.214285714286,0.409090909091,0.1,1.0,-0.283333333333,-0.5,-0.15,0.8,-0.383333333333,0.3,0.383333333333,5800
8.0,489.0,0.611842103921,0.999999996805,0.718849837959,32.0,4.0,16.0,0.0,4.83844580777,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.270010326097,0.0286515886449,0.0286952386903,0.368585918078,0.30405692849,0.455126262626,-0.0423232323232,0.0163599182004,0.0143149284254,0.533333333333,0.466666666667,0.19071969697,0.0333333333333,0.5,-0.338888888889,-1.0,-0.125,0.0,0.0,0.5,0.0,998
10.0,492.0,0.532494757794,0.999999996894,0.627329190598,11.0,4.0,1.0,0.0,5.08333333333,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250478687745,0.0250062857742,0.40308597523,0.0250034205384,0.521856449683,0.53720993721,0.10548048048,0.0345528455285,0.0182926829268,0.653846153846,0.346153846154,0.369607843137,0.05,0.7,-0.33950617284,-0.8,-0.05,0.0,0.0,0.5,0.0,1100
8.0,408.0,0.534482757304,0.999999995816,0.707112967753,5.0,2.0,1.0,0.0,5.04411764706,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333336048273,0.0333335828673,0.866664509983,0.0333335324956,0.0333347698266,0.323348694316,0.0194700460829,0.0147058823529,0.0147058823529,0.5,0.5,0.325,0.214285714286,0.5,-0.2125,-0.75,-0.1,0.4,-0.25,0.1,0.25,1300
11.0,213.0,0.655502389208,0.999999993056,0.736111105999,3.0,2.0,11.0,2.0,4.53521126761,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.199980053411,0.0337396600232,0.0333334902966,0.699611576395,0.0333352198739,0.552012987013,0.0386038961039,0.0516431924883,0.0234741784038,0.6875,0.3125,0.252007083825,0.1,0.5,-0.4,-0.8,-0.3,0.4,0.0,0.1,0.0,2100
12.0,164.0,0.716049378296,0.999999990654,0.766355133025,1.0,0.0,0.0,2.0,4.56097560976,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.442600967817,0.240831621829,0.0400040697801,0.236560288126,0.0400030524483,0.461505681818,0.176420454545,0.0487804878049,0.0121951219512,0.8,0.2,0.371590909091,0.1,0.6,-0.075,-0.125,-0.025,0.6,0.5,0.1,0.5,891
10.0,514.0,0.544378697151,0.99999999705,0.651917402207,9.0,0.0,1.0,0.0,4.9046692607,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200001920664,0.0200001112097,0.919998869955,0.0200000725799,0.0200007541894,0.308939393939,0.0677056277056,0.0252918287938,0.0136186770428,0.65,0.35,0.256002331002,0.1,0.6,-0.144047619048,-0.25,-0.05,0.333333333333,0.25,0.166666666667,0.25,1100
